target,year,title,source,t_x,t_y,ab_x,ab_y,k_x,k_y
1817,2002,tensor reconstruct. diffus. tensor. mri.,2630,-18.4684297562,-11.0310206469,2.27946133739,-5.48358686857,0.642470947842,-12.2153878056,
1817,2002,tensor reconstruct. diffus. tensor. mri.,2103,-18.4684297562,-11.0310206469,2.27946133739,-5.48358686857,0.642470947842,-12.2153878056,
1817,2002,tensor reconstruct. diffus. tensor. mri.,2209,-18.4684297562,-11.0310206469,2.27946133739,-5.48358686857,0.642470947842,-12.2153878056,
1817,2002,tensor reconstruct. diffus. tensor. mri.,2682,-18.4684297562,-11.0310206469,2.27946133739,-5.48358686857,0.642470947842,-12.2153878056,
1818,2002,out-of-cor render. massiv geometr.,1865,-12.3199199615,-0.81626573043,-5.92483370759,2.36417416889,1.8461078287,-10.6189386885,
1818,2002,out-of-cor render. massiv geometr.,2267,-12.3199199615,-0.81626573043,-5.92483370759,2.36417416889,1.8461078287,-10.6189386885,
1818,2002,out-of-cor render. massiv geometr.,2236,-12.3199199615,-0.81626573043,-5.92483370759,2.36417416889,1.8461078287,-10.6189386885,
1818,2002,out-of-cor render. massiv geometr.,1891,-12.3199199615,-0.81626573043,-5.92483370759,2.36417416889,1.8461078287,-10.6189386885,
1819,2002,pmr. point. render. feature-bas approach.,1910,-11.2256794225,0.484485050661,-10.6334233178,-2.99623279292,-2.0663294778,1.10562728139,
1819,2002,pmr. point. render. feature-bas approach.,1911,-11.2256794225,0.484485050661,-10.6334233178,-2.99623279292,-2.0663294778,1.10562728139,
1819,2002,pmr. point. render. feature-bas approach.,1899,-11.2256794225,0.484485050661,-10.6334233178,-2.99623279292,-2.0663294778,1.10562728139,
1819,2002,pmr. point. render. feature-bas approach.,2250,-11.2256794225,0.484485050661,-10.6334233178,-2.99623279292,-2.0663294778,1.10562728139,
1821,2002,point. surfac uncertainti.,2362,-16.6653537695,-7.72254315567,0.62587065737,-3.64372325029,1.52286089187,-6.77699874427,
1821,2002,point. surfac uncertainti.,2001,-16.6653537695,-7.72254315567,0.62587065737,-3.64372325029,1.52286089187,-6.77699874427,
1821,2002,point. surfac uncertainti.,1911,-16.6653537695,-7.72254315567,0.62587065737,-3.64372325029,1.52286089187,-6.77699874427,
1821,2002,point. surfac uncertainti.,2419,-16.6653537695,-7.72254315567,0.62587065737,-3.64372325029,1.52286089187,-6.77699874427,
1822,2002,quadtin. quadtre.,2279,-16.0090369059,-15.447410365,-4.96960788881,-3.66847880793,-3.35437522037,-4.54505725335,
1822,2002,quadtin. quadtre.,1930,-16.0090369059,-15.447410365,-4.96960788881,-3.66847880793,-3.35437522037,-4.54505725335,
1822,2002,quadtin. quadtre.,2195,-16.0090369059,-15.447410365,-4.96960788881,-3.66847880793,-3.35437522037,-4.54505725335,
1822,2002,quadtin. quadtre.,2180,-16.0090369059,-15.447410365,-4.96960788881,-3.66847880793,-3.35437522037,-4.54505725335,
1823,2002,first star. univers. case. studi.,1777,7.24202730007,-14.9488858487,-12.1684424114,-1.13695416747,4.36697672665,-11.8324476243,
1824,2002,scalabl align. large-format multi-projector. camera. homographi.,2088,-5.54637831283,5.72885356317,-10.9700928735,-4.24113369611,6.33485720527,-12.7747277225,
1824,2002,scalabl align. large-format multi-projector. camera. homographi.,1909,-5.54637831283,5.72885356317,-10.9700928735,-4.24113369611,6.33485720527,-12.7747277225,
1824,2002,scalabl align. large-format multi-projector. camera. homographi.,1967,-5.54637831283,5.72885356317,-10.9700928735,-4.24113369611,6.33485720527,-12.7747277225,
1825,2002,sea.,2447,-15.1832948832,-16.7948464694,-9.52635184539,-3.89798141366,-0.223134409212,-6.37815187165,
1826,2002,seamster. inconspicu low-distort. textur. seam. layout.,1989,-11.5198996612,-5.48492669865,-1.13911206082,-2.96227057924,0.39652142592,-8.10342141189,
1827,2002,semotu visum. flexibl remot. visual. framework.,2301,-4.84782340041,0.318272504672,-3.15204006356,3.95565230818,3.32081559441,-16.9313999449,
1827,2002,semotu visum. flexibl remot. visual. framework.,2084,-4.84782340041,0.318272504672,-3.15204006356,3.95565230818,3.32081559441,-16.9313999449,
1827,2002,semotu visum. flexibl remot. visual. framework.,2203,-4.84782340041,0.318272504672,-3.15204006356,3.95565230818,3.32081559441,-16.9313999449,
1828,2002,fire. textur.,2564,-11.5438935226,-5.53026586036,-4.48582122564,-1.9258525993,-1.6689030125,-4.80248334627,
1829,2002,tensor. field. visualis. adapt filter. nois. glyph.,2630,-18.1387149755,-12.5739313072,3.32976759994,-3.41684483982,-0.760305885668,8.82173431622,
1829,2002,tensor. field. visualis. adapt filter. nois. glyph.,2112,-18.1387149755,-12.5739313072,3.32976759994,-3.41684483982,-0.760305885668,8.82173431622,
1829,2002,tensor. field. visualis. adapt filter. nois. glyph.,2209,-18.1387149755,-12.5739313072,3.32976759994,-3.41684483982,-0.760305885668,8.82173431622,
1829,2002,tensor. field. visualis. adapt filter. nois. glyph.,2429,-18.1387149755,-12.5739313072,3.32976759994,-3.41684483982,-0.760305885668,8.82173431622,
1830,2002,tetfus. algorithm. rapid tetrahedr mesh. simplif.,2186,-12.5124467554,-10.0375771641,-5.98458429878,-1.73009819056,-3.36922440674,-4.54319248981,
1830,2002,tetfus. algorithm. rapid tetrahedr mesh. simplif.,2231,-12.5124467554,-10.0375771641,-5.98458429878,-1.73009819056,-3.36922440674,-4.54319248981,
1830,2002,tetfus. algorithm. rapid tetrahedr mesh. simplif.,2104,-12.5124467554,-10.0375771641,-5.98458429878,-1.73009819056,-3.36922440674,-4.54319248981,
1830,2002,tetfus. algorithm. rapid tetrahedr mesh. simplif.,2009,-12.5124467554,-10.0375771641,-5.98458429878,-1.73009819056,-3.36922440674,-4.54319248981,
1830,2002,tetfus. algorithm. rapid tetrahedr mesh. simplif.,2192,-12.5124467554,-10.0375771641,-5.98458429878,-1.73009819056,-3.36922440674,-4.54319248981,
1830,2002,tetfus. algorithm. rapid tetrahedr mesh. simplif.,2078,-12.5124467554,-10.0375771641,-5.98458429878,-1.73009819056,-3.36922440674,-4.54319248981,
1831,2002,visibility-guid simplif.,2091,-15.1364196657,-11.4903833099,-5.49157419569,-2.16592137088,0.365931416912,9.37672347339,
1831,2002,visibility-guid simplif.,1989,-15.1364196657,-11.4903833099,-5.49157419569,-2.16592137088,0.365931416912,9.37672347339,
1832,2002,,1988,-14.0792396264,-16.6476332384,-9.2763126149,-1.12534180958,-2.01028037355,-8.67341391144,
1833,2002,volum. texture-bas volum. visual.,2080,-13.2543687149,8.56036783496,-8.84523779418,-1.54915799843,-5.91972256792,7.96350259277,
1833,2002,volum. texture-bas volum. visual.,1901,-13.2543687149,8.56036783496,-8.84523779418,-1.54915799843,-5.91972256792,7.96350259277,
1833,2002,volum. texture-bas volum. visual.,2070,-13.2543687149,8.56036783496,-8.84523779418,-1.54915799843,-5.91972256792,7.96350259277,
1834,2002,volum. deform. tensor. visual.,2172,-15.2194486158,9.99509244668,3.31941225417,-3.38296626354,1.51762730186,-11.4506740958,
1834,2002,volum. deform. tensor. visual.,2112,-15.2194486158,9.99509244668,3.31941225417,-3.38296626354,1.51762730186,-11.4506740958,
1834,2002,volum. deform. tensor. visual.,2529,-15.2194486158,9.99509244668,3.31941225417,-3.38296626354,1.51762730186,-11.4506740958,
1834,2002,volum. deform. tensor. visual.,2681,-15.2194486158,9.99509244668,3.31941225417,-3.38296626354,1.51762730186,-11.4506740958,
1834,2002,volum. deform. tensor. visual.,2630,-15.2194486158,9.99509244668,3.31941225417,-3.38296626354,1.51762730186,-11.4506740958,
1834,2002,volum. deform. tensor. visual.,2209,-15.2194486158,9.99509244668,3.31941225417,-3.38296626354,1.51762730186,-11.4506740958,
1835,2002,volum. adapt isosurfac. extract.,2367,-15.4971414682,5.52591929003,-2.68517528849,-7.86636479237,-6.27536785776,-3.94522432829,
1835,2002,volum. adapt isosurfac. extract.,2006,-15.4971414682,5.52591929003,-2.68517528849,-7.86636479237,-6.27536785776,-3.94522432829,
1836,2002,volumetr.,2161,-6.12071232915,-2.05009984972,-4.34833648737,-6.52744186222,-0.753972498863,8.824708584,
1836,2002,volumetr.,2101,-6.12071232915,-2.05009984972,-4.34833648737,-6.52744186222,-0.753972498863,8.824708584,
1836,2002,volumetr.,1979,-6.12071232915,-2.05009984972,-4.34833648737,-6.52744186222,-0.753972498863,8.824708584,
1836,2002,volumetr.,1807,-6.12071232915,-2.05009984972,-4.34833648737,-6.52744186222,-0.753972498863,8.824708584,
1837,2002,xfastmesh. fast view-depend mesh. extern memori.,2279,-8.50775454145,0.54853230807,-10.9273771569,6.48020494937,-3.35677771225,-4.54507569431,
1837,2002,xfastmesh. fast view-depend mesh. extern memori.,1865,-8.50775454145,0.54853230807,-10.9273771569,6.48020494937,-3.35677771225,-4.54507569431,
1837,2002,xfastmesh. fast view-depend mesh. extern memori.,2159,-8.50775454145,0.54853230807,-10.9273771569,6.48020494937,-3.35677771225,-4.54507569431,
1837,2002,xfastmesh. fast view-depend mesh. extern memori.,1891,-8.50775454145,0.54853230807,-10.9273771569,6.48020494937,-3.35677771225,-4.54507569431,
1837,2002,xfastmesh. fast view-depend mesh. extern memori.,2346,-8.50775454145,0.54853230807,-10.9273771569,6.48020494937,-3.35677771225,-4.54507569431,
1837,2002,xfastmesh. fast view-depend mesh. extern memori.,2195,-8.50775454145,0.54853230807,-10.9273771569,6.48020494937,-3.35677771225,-4.54507569431,
